"AF3","F7","F3","FC5","T7","P7","O1","O2","P8","T8","FC6","F4","F8","AF4","eyeDetection"
4294.87,4001.53899772229,4280.18661370419,11007.7350602805,4386.8351758949,6850.07206107863,2192.20411513946,4699.33943652385,7788.03752476985,4323.38285601697,4266.4553835351,4321.67552628782,4812.55817400367,2781.63410384934,"'1'"
4289.74,3998.12908002765,4292.43280635269,7877.73364295922,4390.3198924335,4939.54099915585,12784.4566027599,4721.30241834448,2974.82649546538,4233.3243881891,4215.04529958956,4310.85804475301,5229.07497232755,4573.87028071271,"'0'"
4364.62,4043.94743380522,4273.52256259706,7641.17219818325,4395.57661224861,11112.9185647786,2256.92214144761,4697.11471520546,5147.21755245765,4336.91535998166,4305.10457097896,4356.3129983662,5133.6115628451,1692.88174737515,"'1'"
4247.69,4006.38647376705,4319.24987130586,7565.35755371712,4408.25977227957,7825.36824661819,8366.77321658756,4716.56485521418,7715.52637760198,4304.50294293053,4264.84533036865,4321.65860082866,6043.82765760385,10175.2196473818,"'1'"
4261.54,3987.94147957897,4193.29298258878,13168.5143710073,4378.75969520259,6980.4356053188,4444.37240873813,4715.51870248926,3369.49756053364,4223.12339288932,4192.46675717394,4270.93426250088,4072.61205047117,2219.05900098939,"'0'"
4294.87,4007.84702122274,4266.39835363421,9459.24020408685,4387.37523049104,4780.52237031147,7092.2534322982,4723.36813369821,5633.40522629127,4314.36376731138,4262.70031614647,4309.30960607296,3785.24873592884,8482.91006928009,"'0'"
4313.85,4019.16621193326,4285.57699934707,5021.32974149389,4393.21570100072,4037.39135692927,5586.86458722005,4637.44319902124,8177.1940920649,4287.62637018398,4256.38806853193,4319.65543416448,5909.4745293376,6142.00964145758,"'0'"
4270.77,3993.70744796094,4271.85954086407,7576.12251555501,4381.54448525872,3284.31654862905,4263.38562151572,4639.24268914021,4190.67748812649,4211.74909605383,4186.56268363731,4271.56484277807,4628.96534646995,3656.22337425164,"'1'"
4350.26,4025.47134081832,4306.38669227489,5994.53065203299,4407.12914970336,13038.2521995967,2267.28288061909,4691.3440715466,2290.91584461839,4242.70572979614,4236.67647199064,4331.3358953014,3768.89599349641,8801.53949978737,"'0'"
4272.31,3993.07341045767,4177.19831109727,4682.34963346896,4378.41630009894,7405.83751137991,4234.14186463027,4723.53102683099,6396.92093282961,4302.03478872861,4253.97547449664,4302.78056375734,3682.14980990559,11250.3081745591,"'0'"
4268.21,3984.64654431299,4253.93109692215,11348.8951925459,4379.62288540334,11270.4134494188,9533.78018808526,4717.9655349114,7570.17192055368,4306.50182270233,4257.00888424099,4311.15931275487,3055.93509171863,7779.66990772666,"'0'"
4292.82,4001.29872286608,4203.11294536754,11723.8506467573,4382.11522363827,7868.70095850557,2194.46320441119,4704.29875239472,6123.88467580283,4323.62696358942,4262.10445177015,4302.90855775387,4022.76226987916,7348.63739767254,"'1'"
4266.15,3993.50663340264,4357.68355169995,6358.45618351924,4420.52504026493,3430.79483009214,6938.01107720468,4629.21466697106,2328.99159859216,4208.59524059461,4195.9064348178,4286.90725168445,7334.29634637163,8670.12486090466,"'1'"
4281.03,3998.68076346176,4339.59799549953,6120.27180034269,4411.66210735618,4759.91484433593,2564.09100340384,4693.17689382758,5193.55956737169,4319.08171677596,4275.90120206995,4322.21197803877,5515.96259477379,2092.16688180425,"'1'"
4269.23,3989.67336501629,4299.69748634366,17196.6275783608,4386.19497552009,2846.36292492336,4537.20337026542,4639.49939779947,5962.04208696431,4276.23032965114,4239.40135694778,4306.55860565718,5120.85075055322,5853.69887157893,"'1'"
4281.03,3993.57428974151,4287.59929536597,12335.691690915,4387.29731666339,4562.41680877624,11289.7425337172,4639.43984411433,6499.99125570588,4276.84708317789,4244.60606242863,4307.37625227246,5575.3177860407,8903.03650447809,"'1'"
4282.56,3996.44114762768,4307.52244364507,4847.5496058382,4391.01966636524,7343.64063227742,9530.62287628738,4719.25241450733,4004.06177227479,4230.86478813071,4211.12204843696,4312.61891717006,5059.49884925818,2907.36690544322,"'1'"
4271.28,3990.88475675827,4269.44518067301,11725.9491218108,4381.05134033204,6637.20613591762,4957.32110774336,4717.87493976046,4898.67014665342,4306.37810063597,4260.29281050337,4311.91016522155,3689.05606242487,3386.14907266083,"'0'"
4285.13,3996.6496101563,4222.04055252799,4586.15317149784,4381.24839979737,7715.37652713367,4610.95109617403,4723.70113222265,4791.24968566564,4309.90373672716,4255.28212321714,4305.71272849277,5745.15401996917,4980.86863567864,"'0'"
4298.46,4004.27861851826,4334.46321426246,12021.2136563158,4410.36263269478,7085.84555375997,5674.07888822798,4714.70344385986,5201.13756967505,4316.4136000544,4269.55446589583,4325.15419858637,3788.87686216004,3556.18022745716,"'0'"
4284.62,3996.65807847076,4244.84602290078,5709.25965552229,4381.98627254475,5582.37685576234,6726.64371145373,4721.93022039308,4431.78429787966,4312.60128386843,4261.59111835502,4306.48292185208,6818.97849017986,6035.92543089994,"'1'"
4272.31,3992.71156196089,4211.98471551697,5922.92095095494,4377.93248526785,3320.32128197651,7086.71072398776,4628.3504614025,6304.00364661605,4270.95625814477,4228.84489583427,4287.08509270404,5224.75372525839,10322.4734006674,"'0'"
4277.44,3993.37735815993,4245.69384831571,7192.87276532882,4378.28918272851,8246.88045772471,9464.13779353223,4722.50818671814,4365.72070705768,4309.70996970932,4259.47746582355,4308.60740190721,4327.4753185925,5605.50502035181,"'0'"
4314.36,4017.69361278868,4197.19985803614,8934.08391058056,4387.01477862237,3275.46983977908,5131.43571446047,4624.53993640337,8249.29898688346,4283.9162329004,4247.8356395805,4298.15498776398,6054.72628573065,3464.49205503796,"'0'"
4301.03,4009.9823980423,4288.26613678956,4910.5931924977,4393.46314387964,10517.1956891015,6948.39104589806,4718.74853657039,8708.78109589194,4316.82598280437,4262.52686095612,4323.05257333241,5658.25777491664,7042.89429438876,"'0'"
4254.36,3997.40223696364,4250.5035994125,9112.3377832678,4383.72985266533,8090.05534642464,7479.28319714564,4716.92624604288,1442.90688073584,4223.75085745084,4194.72580872539,4281.61735359434,4108.79468583231,11651.7553950655,"'0'"
4263.59,3987.2297574653,4354.06299845268,3800.13174034478,4326.25140295515,4626.19839085963,2668.12705100073,4615.33886457199,6153.40772158201,4291.90744476349,4247.30902116995,4312.5516515049,5487.9147283181,8371.13186819898,"'0'"
4296.41,4005.06332384774,4247.0113712283,3433.90586772211,4337.8005396367,4826.6324057997,8702.08475480394,4710.45261578795,5131.1764494098,4327.63345372642,4262.75215911982,4317.46334903385,2262.6827067368,5495.49725968892,"'0'"
4277.95,3988.48845050033,4245.94151355326,3378.05234569404,4326.60803828328,10394.2999186313,6207.52700778784,4709.99414951766,2239.77311975629,4238.64110833732,4213.80565781077,4289.71077069608,4983.07593036231,3917.34160389357,"'1'"
4296.41,4002.59031408352,4287.0538665731,6563.48229133131,4391.92007129108,3894.53986087798,4593.46766660895,4643.72066764281,4434.60308977048,4284.79240706585,4249.09709083476,4308.77409967281,4574.55622097857,2579.00149005951,"'0'"
4304.1,4009.9818304053,4266.49469183744,12581.0869327166,4387.50656449361,10218.4619226836,6130.93581982972,4723.62179876612,4743.47389365238,4317.23739283902,4263.56324148199,4314.81486336022,4585.4467271262,1476.77249126122,"'0'"
4291.79,4002.25497744509,4244.03131625986,10073.9422521388,4382.30209678623,6593.13354839708,7198.43008025223,4723.68124538495,4498.67732315201,4318.19822236124,4260.61332523739,4307.17145037625,3858.43062000081,3512.39107060932,"'0'"
4293.85,4004.04091344621,4288.16193637329,4078.36222108368,4343.1719550795,7357.69353307781,12010.4316537331,4714.73305667116,6117.94659662057,4323.64478294528,4260.72307751822,4328.64447161828,3663.04585830031,3857.7904897124,"'0'"
4314.36,4014.39510307497,4319.60114297786,11397.9481357593,4406.42793070838,3910.85347154972,2556.59563572558,4601.32692652809,3760.476618794,4211.59243474787,4207.69097190676,4299.79170723703,4019.83927377305,11432.2779092756,"'1'"
4323.08,4020.14888151821,4320.10185719561,6880.93353637838,4413.73946996421,11841.5687739721,5398.30664925461,4719.80777897874,3897.05222601049,4236.63975285478,4221.48666052169,4319.61251404404,2969.92018135535,11431.7404962989,"'0'"
4294.36,4003.31712393668,4251.14451010012,6370.13494890566,4384.69803801792,10351.0210629787,3404.75397669563,4700.87444813336,2530.86246235028,4244.76080606268,4217.77780602233,4292.44867881612,4348.36334383351,3115.18142181199,"'0'"
4312.31,4014.4108187218,4237.83172659995,2604.2284810801,4336.52335951433,5573.29972308614,5983.01487634956,4713.09366423483,2124.56103798236,4241.00074318921,4218.26189522116,4298.20392859709,4745.78269604112,4141.65815303415,"'0'"
4275.9,3989.4428345621,4256.66586068698,4930.62910471082,4379.78339686054,4911.51251078335,4268.5132397637,4720.24870034625,4456.56607607459,4305.8195512498,4259.47933893029,4311.04229297165,6114.11621937552,12190.4512171858,"'1'"
4277.95,3995.13325297928,4208.04530640011,5308.85679445388,4381.57899460696,4938.86851807496,12189.4827806898,4723.84184169181,10880.587696528,4303.39134353186,4253.93354780655,4302.66927650175,2857.79995687534,4330.36926886586,"'0'"
4295.9,4004.17653703848,4306.57966022075,8640.51209272684,4394.48005521056,4858.33665123159,12250.1448353252,4717.99658359137,4249.06933381715,4287.79817781199,4250.29711411435,4322.03872062102,6487.60770958522,5259.53107257411,"'0'"
4300,4007.99625080349,4308.66074580807,5948.88698909151,4397.96621571768,6994.34626802215,10169.5347678921,4719.19214652059,3144.45520913658,4234.08771202858,4210.0771328776,4314.8091697791,6428.33539178255,12398.8646030836,"'0'"
4284.1,3998.36416217677,4276.70364935503,4707.35750314176,4386.48292048496,7002.24830489227,4841.95684101016,4720.91427037209,7690.46953207268,4309.39207507409,4262.03481047051,4318.93980885002,6158.50929257679,14783.6935833871,"'1'"
4286.15,3996.79019644379,4323.39270741501,6730.32481012792,4407.97659113568,5370.63364905426,13894.7251327335,4720.18580437979,3350.21060268974,4232.4231056096,4215.12386464436,4314.89754519512,4764.01597701951,18127.9190591927,"'0'"
4291.79,4004.94244946922,4216.19678715926,10086.571472809,4384.7969949226,3618.05954927382,4366.05324051221,4629.98304854217,3804.3957310945,4207.95341360795,4182.31959009662,4274.93213553291,3237.17455577503,4475.74161471553,"'0'"
4327.18,4015.78084317054,4284.88732054789,7178.28635622904,4392.07473571998,5671.98944398724,6078.82498659977,4721.25665785904,6642.5267572747,4314.9365990621,4267.15120826425,4332.3386407599,4700.74300558862,15473.1414450195,"'1'"
4333.85,4028.69772184665,4207.0240961155,4712.23818394179,4399.10875948322,5419.23880079134,8997.86472151875,4723.2818305547,4815.83251429261,4313.11498026596,4280.57316402996,4315.96598468349,3684.19713588611,8786.41625719856,"'0'"
4298.46,4009.63625249079,4336.24741695585,6352.88809048294,4414.03945338213,6393.44719300204,8798.5841272183,4715.8228589358,3548.39091467019,4234.68922656848,4217.81011500259,4314.37847848494,4563.77795033559,7633.27986276059,"'0'"
4278.97,3994.85631071352,4320.81172871261,10189.950165296,4400.72626740903,4698.74703429705,5560.73769948272,4691.44408898658,4458.37504649015,4297.43525732775,4250.4562996892,4310.80679660493,4508.19910199272,7173.67911571211,"'1'"
4275.38,3995.95662769799,4294.99596605662,6171.86786992597,4390.79129852564,4251.14673271874,7527.61922777707,4639.66551135761,6664.67513328757,4273.72840444326,4236.88253583773,4306.22864592949,4622.65521647993,12323.5716220028,"'0'"
4308.72,4008.20299813997,4229.35983475021,6198.1248546835,4386.57705123339,4723.43087152752,3876.89332992291,4692.12156594557,5920.85736223736,4329.44302663674,4262.76656152386,4307.15091849014,3703.12307698733,1629.59715095226,"'0'"
4287.18,3998.21276180547,4305.69114233679,7675.84455022852,4392.68880436705,7860.49370124866,6534.59000005584,4719.9482141126,2449.40582106022,4234.68892500863,4216.33445564784,4314.17931200188,4892.72648400678,7641.95404785101,"'0'"
4364.62,4042.13485586993,4232.00150728205,14857.3570778423,4397.29186216685,4098.41710463394,4793.43614577289,4625.82204320382,6355.87206189775,4287.29676322291,4271.09243472379,4308.03998947038,5691.92604788062,7790.1020453514,"'0'"
4206.67,4005.36135063487,4230.85596784813,4748.97685327481,4385.11018044636,5041.49109198372,13201.9892118665,4717.28364221685,3180.25638616498,4224.12815359959,4168.98006482892,4257.83979082747,4555.99266868305,6763.41996126836,"'0'"
4277.44,3995.88730463832,4245.56415268166,6210.23026352593,4381.08634529438,4477.33905029123,17635.5435192181,4633.00974011253,4992.09287243845,4276.91215695997,4242.5214895772,4291.41335828176,5002.61039217667,10050.0194306119,"'1'"
4317.44,4018.5016118027,4235.11769646858,12936.5351067007,4385.92831252911,3432.10882202742,6515.35361858713,4628.08122189316,5763.3051909288,4289.21863363301,4253.61288666639,4299.55754936888,4808.74007556489,10029.3395042401,"'0'"
4222.05,4023.29757262628,4169.86204854924,10170.6019266955,4400.6665402769,5489.04657542757,3782.23852584172,4688.5034768405,7599.54368882958,4314.28157714683,4253.30645066985,4289.0994627455,4091.42160461378,4441.21959855889,"'0'"
4286.67,3998.70028045252,4276.96145078913,5675.65276171425,4386.77562637532,7755.91838084372,11577.8670019153,4720.12488184719,6011.88868241384,4312.72609834743,4263.93563646224,4318.86435293101,4923.2196173652,7022.73296625813,"'1'"
4297.95,4008.71658918641,4324.554838033,4459.19856892558,4410.9040134866,13205.0333331564,8094.05642080113,4717.00039434244,2441.1683357535,4232.44210014419,4216.19681570162,4314.66261982759,4700.59732604516,11058.2980143022,"'0'"
4272.82,3985.05780977063,4351.04487979471,3151.44569639944,4330.86473592842,7192.82949793675,4895.6113314684,4711.22639527922,5577.35665986571,4315.21038082842,4268.93442100173,4334.52999005781,3572.7212739214,1441.11058482295,"'0'"
4287.18,3997.54831902037,4237.99811880328,9025.58902032576,4382.92924341403,5402.03212363784,9663.48989994993,4725.77912500878,2783.79076961146,4234.39402249827,4203.30668552014,4281.39334807008,5966.93975381658,5564.60869410555,"'0'"
4283.59,3995.49883135584,4263.89642302656,4764.54986279127,4383.80541332167,5067.22241436793,6875.24555411851,4722.76553396405,5456.18378171872,4312.23358219951,4264.59506741462,4310.59287985786,6386.2378599885,7213.10776236816,"'1'"
4296.41,4005.1287622157,4330.42335345569,12764.9245598632,4409.33105706236,5840.66432246499,19252.101184334,4715.43214719891,5044.2416371849,4319.46902485398,4270.22237073189,4323.06160287625,5688.53005866926,11223.9301499373,"'1'"
4322.05,4017.09225289528,4265.2398381278,5602.14174054498,4383.82965756972,4915.07639266429,5798.75672533226,4722.91839031814,5346.89776833002,4314.20809526278,4269.12472590725,4322.10937405521,2888.25824311801,3190.5238821424,"'0'"
4286.15,3996.95471556632,4290.30182616321,16321.3792937844,4391.21072362539,9002.94973663288,4092.69311105401,4703.37975711842,3224.07819092295,4233.72129801226,4213.35908969002,4307.02037856619,5936.38143135436,3627.13954539312,"'0'"
4283.08,3994.91345069907,4340.85932299337,3240.40110809667,4335.35081356362,4082.34672777367,12165.5127839478,4646.69186012969,3637.55094700954,4212.34194971382,4200.83008080735,4299.83961277783,4682.49332676551,3183.35842917838,"'0'"
4391.79,4068.50193914581,4210.41446404136,4347.35298223591,4394.69890079205,3099.83237470442,7620.72566691224,4625.28228593762,6671.15733809786,4285.95186058607,4264.76293468411,4306.15710112685,3611.99708242513,12856.7990262717,"'0'"
4271.28,3991.97614113072,4295.08449700717,4917.25843990797,4386.08810688604,4739.97775374677,3659.46201649738,4690.17794762043,3613.4725471544,4241.4294365932,4211.12399531227,4306.66052188973,6299.33121055761,3179.96096744036,"'0'"
4326.15,4016.60954687916,4291.84542399997,3363.41367563989,4338.8293998958,4814.50956904129,5428.68536233128,4712.73243109304,5645.18730124269,4322.47057587338,4276.05622278986,4336.81721983834,5209.41760731573,11559.193250414,"'1'"
4320,4017.72212191476,4291.645158225,7495.04733218947,4393.24806037733,9376.64573111966,9262.98627598674,4716.85757794804,8187.60106230412,4314.12949336176,4266.78844498763,4332.72342336926,6064.55246321819,11455.2332306555,"'0'"
4296.92,4001.04720071034,4359.88554229539,6411.26115198929,4423.53693795058,3734.73287024422,2552.72074494725,4606.20559722077,4428.38488733904,4299.42427128081,4272.70909123009,4310.04983824728,5745.72507570398,4199.19688754372,"'1'"
4297.44,4008.09244864879,4157.13248877314,8451.03361920045,4386.27130818559,4516.4523659314,9016.36415500659,4631.13979063344,4574.2026998412,4288.23602639742,4240.89519657117,4289.60461263201,6344.25684565933,10575.6357621737,"'0'"
